36,   926269538, 0.8397,   914672860, 0.8429, 1.500, 0.000, 2.2129, 2.2129, 0.7278
36,   930053716, 0.8381,   914672860, 0.8429, 1.500, 0.000, 2.2129, 2.2129, 0.7278
36,   933715822, 0.8381,   914672860, 0.8429, 1.500, 0.000, 2.2129, 2.2129, 0.7278
36,   937377941, 0.8365,   914672860, 0.8429, 1.500, 0.000, 2.2129, 2.2129, 0.7278
36,   941162119, 0.8349,   914672860, 0.8429, 1.500, 0.000, 2.2129, 2.2129, 0.7278
37,   945190441, 0.8397,   941162119, 0.8349, 1.500, 0.000, 2.2236, 2.2236, 0.7385
37,   948852547, 0.8349,   941162119, 0.8349, 1.500, 0.000, 2.2236, 2.2236, 0.7385
37,   952636725, 0.8381,   941162119, 0.8349, 1.500, 0.000, 2.2236, 2.2236, 0.7385
37,   956298831, 0.8365,   941162119, 0.8349, 1.500, 0.000, 2.2236, 2.2236, 0.7385
37,   959106447, 0.8397,   941162119, 0.8349, 1.500, 0.000, 2.2236, 2.2236, 0.7385
37,   962768566, 0.8381,   941162119, 0.8349, 1.500, 0.000, 2.2236, 2.2236, 0.7385
37,   966552744, 0.8429,   941162119, 0.8349, 1.500, 0.000, 2.2236, 2.2236, 0.7385
38,   970581066, 0.8429,   966552744, 0.8429, 1.500, 0.000, 2.2182, 2.2182, 0.7331
38,   974365244, 0.8397,   966552744, 0.8429, 1.500, 0.000, 2.2182, 2.2182, 0.7331
